t_s,sinal_filtrado,janela
12.282,2.3130562378860047e-05,25
12.284,2.3323395904890807e-05,25
12.286,2.4219551943176103e-05,25
12.288,2.5774244883303377e-05,25
12.29,2.792143770844937e-05,25
12.292,3.057592831994413e-05,25
12.294,3.3636264955349884e-05,25
12.296,3.6988186686300566e-05,25
12.298,4.050822117287404e-05,25
12.3,4.4067175892393854e-05,25
12.302,4.753344738072764e-05,25
12.304,5.0776233452097134e-05,25
12.306,5.366881106747861e-05,25
12.308,5.6092029390820165e-05,25
12.31,5.7938072786988635e-05,25
12.312,5.911440790639835e-05,25
12.314,5.9547701147911856e-05,25
12.316,5.918742444418552e-05,25
12.318,5.8008859050183565e-05,25
12.32,5.601521733957283e-05,25
12.322,5.323860500867555e-05,25
12.324,4.973957250556241e-05,25
12.326,4.560511095612696e-05,25
12.328,4.094514375717173e-05,25
12.33,3.588778597760605e-05,25
12.332,3.057379182446061e-05,25
12.334,2.515062200199904e-05,25
12.336,1.976645148025738e-05,25
12.338,1.4564294555113532e-05,25
12.34,9.676361025426084e-06,25
12.342,5.218814062077123e-06,25
12.344,1.2872026050640435e-06,25
12.346,-2.047116317735399e-06,25
12.348,-4.739297433736331e-06,25
12.35,-6.771890099794522e-06,25
12.352,-8.154188919908614e-06,25
12.354,-8.920048859291854e-06,25
12.356,-9.124295962779281e-06,25
12.358,-8.838023825128222e-06,25
12.36,-8.143190055782308e-06,25
12.362,-7.126987939038379e-06,25
12.364,-5.87647932510591e-06,25
12.366,-4.473933293439935e-06,25
12.368,-2.993204915035891e-06,25
12.37,-1.4973348165370976e-06,25
12.372,-3.7403665346585816e-08,25
12.374,1.3474531074460887e-06,25
12.376,2.6290857827101654e-06,25
12.378,3.7887257590605847e-06,25
12.38,4.8150425937076735e-06,25
12.382,5.702108112947876e-06,25
12.384,6.4474329461053745e-06,25
12.386,7.05017280358336e-06,25
12.388,7.50954513469002e-06,25
12.39,7.823462204049334e-06,25
12.392,7.987406512559857e-06,25
12.394,7.993646705806117e-06,25
12.396,7.830946759057468e-06,25
12.398,7.484877666928944e-06,25
12.4,6.938693530409002e-06,25
12.402,6.174568736641484e-06,25
12.404,5.174914725895452e-06,25
12.406,3.923540223569387e-06,25
12.408,2.406546986425584e-06,25
12.41,6.129989751824861e-07,25
12.412,-1.4644952037420294e-06,25
12.414,-3.829132673180468e-06,25
12.416,-6.479108942917989e-06,25
12.418,-9.406650713603956e-06,25
12.42,-1.2596973990016924e-05,25
12.422,-1.6027341527094773e-05,25
12.424,-1.9666453653486e-05,25
12.426,-2.347438530914186e-05,25
12.428,-2.7403177790380744e-05,25
12.43,-3.139805823921103e-05,25
12.432,-3.539914172567942e-05,25
12.434,-3.9343390293928496e-05,25
12.436,-4.3166572342633126e-05,25
12.438,-4.68050016753553e-05,25
12.44,-5.019694015741015e-05,25
12.442,-5.328368326362418e-05,25
12.444,-5.6010459723681074e-05,25
12.446,-5.832732549683831e-05,25
12.448,-6.0190194491319695e-05,25
12.45,-6.15620316057637e-05,25
12.452,-6.241410024925019e-05,25
12.454,-6.272708754355805e-05,25
12.456,-6.249195499416763e-05,25
12.458,-6.171043392160175e-05,25
12.46,-6.0395133945845e-05,25
12.462,-5.856924102254616e-05,25
12.464,-5.626578446544556e-05,25
12.466,-5.352647903378152e-05,25
12.468,-5.0400201787194605e-05,25
12.47,-4.6941245515294784e-05,25
12.472,-4.3207581328099416e-05,25
12.474,-3.925939946608765e-05,25
12.476,-3.5158139137109424e-05,25
12.478,-3.09661053107268e-05,25
12.48,-2.6746655535474168e-05,25
12.482,-2.2564814145558932e-05,25
12.484,-1.8488021642769997e-05,25
12.486,-1.4586612810231668e-05,25
12.488,-1.0933624959552483e-05,25
12.49,-7.603681270403821e-06,25
12.492,-4.670892049991462e-06,25
12.494,-2.205874471544468e-06,25
12.496,-2.72088329715306e-07,25
12.498,1.0782378881218835e-06,25
12.5,1.8082342358364549e-06,26
12.502,1.9001479029880044e-06,26
12.504,1.358306480655683e-06,26
12.506,2.1094202572920243e-07,26
12.508,-1.4893175324702235e-06,26
12.51,-3.6663185895958224e-06,26
12.512,-6.222510181662512e-06,26
12.514,-9.042150566090441e-06,26
12.516,-1.1995394524306544e-05,26
12.518,-1.4943083844394175e-05,26
12.52,-1.774209256077829e-05,26
12.522,-2.025109127593537e-05,26
12.524,-2.233656375219922e-05,26
12.526,-2.3878829959882203e-05,26
12.528,-2.4777748479584616e-05,26
12.53,-2.495774165353226e-05,26
12.532,-2.437181221844309e-05,26
12.534,-2.300426215403887e-05,26
12.536,-2.087186884761366e-05,26
12.538,-1.8023357178709346e-05,26
12.54,-1.4537158132768952e-05,26
12.542,-1.051762577105784e-05,26
12.544,-6.090025567499672e-06,26
12.546,-1.3946891642428092e-06,26
12.548,3.419225975486628e-06,26
12.55,8.199936975199828e-06,26
12.552,1.2798835691929084e-05,26
12.554,1.7075648294472296e-05,26
12.556,2.090282324159364e-05,26
12.558,2.416909676931141e-05,26
12.56,2.6782243225929755e-05,26
12.562,2.8671052086107912e-05,26
12.564,2.9786591748103408e-05,26
12.566,3.010283745099096e-05,26
12.568,2.961674534540067e-05,26
12.57,2.8347820343039143e-05,26
12.572,2.6337156074507605e-05,26
12.574,2.364586769665509e-05,26
12.576,2.035284179374378e-05,26
12.578,1.655179777173348e-05,26
12.58,1.2347753637338019e-05,26
12.582,7.85306926063016e-06,26
12.584,3.1832716731092924e-06,26
12.586,-1.5471560216613887e-06,26
12.588,-6.228890991067668e-06,26
12.59,-1.0761689989203732e-05,26
12.592,-1.5057989857596795e-05,26
12.594,-1.904602439746829e-05,26
12.596,-2.2672270454923863e-05,26
12.598,-2.5903048711829555e-05,26
12.6,-2.8725132361310565e-05,26
12.602,-3.11452444915599e-05,26
12.604,-3.3188375027132126e-05,26
12.606,-3.489495263196322e-05,26
12.608,-3.631704772396202e-05,26
12.61,-3.751389570792436e-05,26
12.612,-3.8547079036207126e-05,26
12.614,-3.947571862494515e-05,26
12.616,-4.035203426550838e-05,26
12.618,-4.121762783834365e-05,26
12.62,-4.2100781321552175e-05,26
12.622,-4.301492983445063e-05,26
12.624,-4.3958296711188925e-05,26
12.626,-4.4914513385316806e-05,26
12.628,-4.5853949179078085e-05,26
12.63,-4.6735482681387554e-05,26
12.632,-4.7508543158322233e-05,26
12.634,-4.811538120633832e-05,26
12.636,-4.849362535067811e-05,26
12.638,-4.857918964775294e-05,26
12.64,-4.830950977630413e-05,26
12.642,-4.762696181848188e-05,26
12.644,-4.648223351443968e-05,26
12.646,-4.483739680330243e-05,26
12.648,-4.2668445118494464e-05,26
12.65,-3.996707900172213e-05,26
12.652,-3.6741560606589206e-05,26
12.654,-3.301654384318104e-05,26
12.656,-2.883191658446657e-05,26
12.658,-2.4240822131015912e-05,26
12.66,-1.930712925914568e-05,26
12.662,-1.4102675333847412e-05,26
12.664,-8.704588134917202e-06,26
12.666,-3.192903510564497e-06,26
12.668,2.351407433397792e-06,26
12.67,7.847970261975474e-06,26
12.672,1.3218146566792683e-05,26
12.674,1.8385910529993872e-05,26
12.676,2.3278627176197474e-05,26
