mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.0007270995417393999,0.0002701954918689088,-0.0011984310111394,-0.0003177688111394,0.0008806622,0.0007270995417393999,0.0011984310111394,-0.08695145689868425,-1.3826023055330456,0.24096385542168675,11,0
-0.0006665992997394017,0.000271444221095399,-0.0010822831111394,-0.0002090019111394,0.0008732812,0.0006665992997394017,0.0010822831111394,0.1431983736695901,-1.3702922775109745,0.24096385542168675,12,0
-0.0006070916933394008,0.0002688375310881725,-0.0010057990111394,-0.0001488286111394,0.0008569704000000001,0.0006070916933394008,0.0010057990111394,0.14277736387971657,-1.4158715124569619,0.24096385542168675,13,0
-0.0006638398947394044,0.0003217541053231438,-0.0014269032111394,-0.0001280771111394,0.0012988261,0.0006638398947394044,0.0014269032111394,-0.1650615357579027,-0.6635025263053658,0.23293172690763053,14,0
-0.00048678894373941115,0.0002737648167291845,-0.0008788216111394,-4.226391113949487e-05,0.0008365576999999052,0.00048678894373941115,0.0008788216111394,0.09982861867754773,-1.4201458424247555,0.24096385542168675,15,0
-0.0007842334897910272,0.0006075641958954869,-0.0019701327111394,-5.352901113949435e-05,0.0019166036999999055,0.0007842334897910272,0.0019701327111394,-0.8025123299631665,-0.6901004088445379,0.17269076305220885,16,0
-0.0019057244466233164,1.7453553475947064e-05,-0.0019357739272685,-0.0018756749659782,6.009896129030015e-05,0.0019057244466233164,0.0019357739272685,0.0,-1.199999999999961,0.004016064257028112,17,0
-0.0017551864257039315,0.0002207621193374606,-0.0019992695111394,-0.0011279969111394,0.0008712726,0.0017551864257039315,0.0019992695111394,1.0716572259436932,0.13755891614979365,0.1285140562248996,18,0
-0.0014142881504394017,0.0003263286360290517,-0.0019965954111394,-0.0008405130111394,0.0011560824000000003,0.0014142881504394017,0.0019965954111394,0.046624469199425395,-1.2638248475168288,0.24096385542168675,19,0
-0.0011867766299394028,0.0002961606244216745,-0.0017281811111394,-0.0006790385111394,0.0010491426,0.0011867766299394028,0.0017281811111394,-0.02308821273799713,-1.2591709117245877,0.24096385542168675,20,0
-0.0010343139534194016,0.0003180818708598673,-0.0016476314111394,-0.0005262518111394,0.0011213795999999998,0.0010343139534194016,0.0016476314111394,0.058026050979264714,-1.3840815708654801,0.24497991967871485,21,0
-0.0009648025800594012,0.0003012692987188896,-0.0014172474111394,-0.0004900486111394,0.0009271988,0.0009648025800594012,0.0014172474111394,0.07086124962242137,-1.4119126544482414,0.24096385542168675,22,0
-0.0009160879655394011,0.00030893794520298013,-0.0013715820111394,-0.0004375346111394,0.0009340474,0.0009160879655394011,0.0013715820111394,0.06838024294265152,-1.4785867090178997,0.24096385542168675,23,0
-0.000851925779539402,0.00030813443934441,-0.0013230973111394,-0.0003956807111394,0.0009274165999999999,0.000851925779539402,0.0013230973111394,-0.11854231592962354,-1.4404406099216411,0.24096385542168675,24,0
-0.000852566498739402,0.00030837237331571635,-0.0013194552111394,-0.0004038482111394,0.0009156069999999999,0.000852566498739402,0.0013194552111394,-0.07307717366718214,-1.4774579691422185,0.24096385542168675,25,0
-0.0010700185172594007,0.0004766272472231351,-0.0019851125111394,-0.0003268801111394,0.0016582324,0.0010700185172594007,0.0019851125111394,-0.29178896266321636,-0.9760272218650883,0.18473895582329317,26,0
-0.0019454434150835936,1.1466451313052417e-05,-0.0019593516111394,-0.0018849283831394,7.442322800000007e-05,0.0019454434150835936,0.0019593516111394,2.414822098662039,8.779446826188842,0.008032128514056224,27,0
-0.0016454187142752612,0.0002592445210199085,-0.0019950708111394,-0.0010129985111394,0.0009820722999999997,0.0016454187142752612,0.0019950708111394,0.6101293041033659,-0.622875957800165,0.17269076305220885,28,0
-0.0013667795937394008,0.00035009656266700884,-0.0019235840111394,-0.0007893058111394,0.0011342782,0.0013667795937394008,0.0019235840111394,0.1090868530059683,-1.424500139905522,0.24899598393574296,29,0
-0.001223884813139401,0.00032807305058868544,-0.0017479283111394,-0.0007193678111394,0.0010285605000000001,0.001223884813139401,0.0017479283111394,-0.035602847991652246,-1.4656756592341234,0.23293172690763053,30,0
-0.0011740839477394007,0.00033084805700713503,-0.0016635429111394,-0.0006466105111394,0.0010169324,0.0011740839477394007,0.0016635429111394,0.04944868435715342,-1.458404947041221,0.23694779116465864,31,0
-0.001064899621939401,0.0003247014358604602,-0.0015889222111394,-0.0006051801111394,0.0009837421000000002,0.001064899621939401,0.0015889222111394,-0.15167159482415746,-1.458619965812554,0.23694779116465864,32,0
-0.0010292701797394005,0.00032180371046631003,-0.0015404980111394,-0.0005657704111394,0.0009747275999999999,0.0010292701797394005,0.0015404980111394,-0.11449827740355785,-1.4239363819552762,0.23694779116465864,33,0
