t_s,sinal_filtrado,janela,classificacao
10.786,-1.8002202308577874e-05,11,0
10.788,-1.3519415126478017e-05,11,0
10.79,-9.365522596820787e-06,11,0
10.792,-5.615659836401219e-06,11,0
10.794,-2.3516987983191272e-06,11,0
10.796,3.3972710360475925e-07,11,0
10.798,2.3712539830095203e-06,11,0
10.8,3.6608554946568873e-06,11,0
10.802,4.139448819112834e-06,11,0
10.804,3.759163575995701e-06,11,0
10.806,2.5012083849191203e-06,11,0
10.808,3.822668838302221e-07,11,0
10.81,-2.541528579917304e-06,11,0
10.812,-6.173801719763895e-06,11,0
10.814,-1.0380754303110328e-05,11,0
10.816,-1.4997569266510467e-05,11,0
10.818,-1.983783142352816e-05,11,0
10.82,-2.4705023011325763e-05,11,0
10.822,-2.940500420649264e-05,11,0
10.824,-3.375838454935536e-05,11,0
10.826,-3.761175737077921e-05,11,0
10.828,-4.0846950233465056e-05,11,0
10.83,-4.3387772847507206e-05,11,0
10.832,-4.520413491824208e-05,11,0
10.834,-4.631370809762448e-05,11,0
10.836,-4.678140656714208e-05,11,0
10.838,-4.671686003260876e-05,11,0
10.84,-4.626986341727544e-05,11,0
10.842,-4.56236661503952e-05,11,0
10.844,-4.4986022833511455e-05,11,0
10.846,-4.457816847452528e-05,11,0
10.848,-4.462219866287941e-05,11,0
10.85,-4.5327583221801686e-05,11,0
10.852,-4.687764548890554e-05,11,0
10.854,-4.9416860846446416e-05,11,0
10.856,-5.3039877601210925e-05,11,0
10.858,-5.778321417921592e-05,11,0
10.86,-6.362048052526684e-05,11,0
10.862,-7.046163896927654e-05,11,0
10.864,-7.81563788154595e-05,11,0
10.866,-8.650129257165606e-05,11,0
10.868,-9.525027754802366e-05,11,0
10.87,-0.0001041274111581,11,0
10.872,-0.0001128413976836,11,0
10.874,-0.0001211005578136,11,0
10.876,-0.0001286273036699,11,0
10.878,-0.0001351711523443,11,0
10.88,-0.000140519534164,11,0
10.882,-0.000144505880972,11,0
10.884,-0.0001470147014154,11,0
10.886,-0.0001479835556427,11,0
10.888,-0.0001474020301869,11,0
10.89,-0.0001453079898318,11,0
10.892,-0.0001417815538033,11,0
10.894,-0.0001369374080877,11,0
10.896,-0.0001309161953954,11,0
10.898,-0.0001238757534856,11,0
10.9,-0.0001159828582186,11,0
10.902,-0.00010740593144,11,0
10.904,-9.830900784403816e-05,11,0
10.906,-8.88471347019416e-05,11,0
10.908,-7.916323506643206e-05,11,0
10.91,-6.938630610211046e-05,11,0
10.912,-5.9630747839773245e-05,11,0
10.914,-4.999665239885104e-05,11,0
10.916,-4.05709255330359e-05,11,0
10.918,-3.142906241031074e-05,11,0
10.92,-2.2637302095401104e-05,11,0
10.922,-1.425487035323584e-05,11,0
10.924,-6.336127355046047e-06,11,0
10.926,1.0674396155168908e-06,11,0
10.928,7.905410355624246e-06,11,0
10.93,1.4126906760774532e-05,11,0
10.932,1.967952756204784e-05,11,0
10.934,2.4508998564776883e-05,11,0
10.936,2.855983286250512e-05,11,0
10.938,3.1777225504214176e-05,11,0
10.94,3.411019380779336e-05,11,0
10.942,3.551567031679938e-05,11,0
10.944,3.596295782269601e-05,11,0
