t_s,sinal_filtrado,janela
15.498,6.404993873199193e-05,31
15.5,8.044734849020198e-05,32
15.502,9.512751026236198e-05,32
15.504,0.00010786719698171718,32
15.506,0.00011849890361859173,32
15.508,0.00012691199722589575,32
15.51,0.00013305197755890315,32
15.512,0.0001369181410086764,32
15.514,0.00013856000241836645,32
15.516,0.0001380728672015204,32
15.518,0.0001355929312270162,32
15.52,0.00013129220020849044,32
15.522,0.0001253733693677868,32
15.524,0.0001180646235031964,32
15.526,0.00010961417060636151,32
15.528,0.00010028427372047298,32
15.53,9.034462079552221e-05,32
15.532,8.006504787399585e-05,32
15.534,6.970786040942067e-05,32
15.536,5.95202145833934e-05,32
15.538,4.9727139738821344e-05,32
15.54,4.0525745992083565e-05,32
15.542,3.2080984670984044e-05,32
15.544,2.4523096917297896e-05,32
15.546,1.7946699568906324e-05,32
15.548,1.241138077764868e-05,32
15.55,7.94369082566518e-06,32
15.552,4.540431891969077e-06,32
15.554,2.1731059707003055e-06,32
15.556,7.932667709187825e-07,32
15.558,3.383720578792936e-07,32
15.56,7.376006512313922e-07,32
15.562,1.917054181244216e-06,32
15.564,3.803853587818029e-06,32
15.566,6.3288391851645036e-06,32
15.568,9.42782130185425e-06,32
15.57,1.304154582314759e-05,32
15.572,1.7114689860505742e-05,32
15.574,2.1594245218490536e-05,32
15.576,2.6427572281014687e-05,32
15.578,3.156027288000405e-05,32
15.58,3.693393754387376e-05,32
15.582,4.248383612767395e-05,32
15.584,4.8136724074510285e-05,32
15.586,5.380905333749796e-05,32
15.588,5.940593129455262e-05,32
15.59,6.482111885206925e-05,32
15.592,6.993819472273644e-05,32
15.594,7.463278053358373e-05,32
15.596,7.877551434649267e-05,32
15.598,8.2235379520022e-05,32
15.6,8.488308639806835e-05,32
15.602,8.659441701686724e-05,32
15.604,8.725365687104158e-05,32
15.606,8.675733420686083e-05,32
15.608,8.501842272978942e-05,32
15.61,8.19709806563246e-05,32
15.612,7.757498542061446e-05,32
15.614,7.182096751691168e-05,32
15.616,6.473399925476206e-05,32
15.618,5.637663922113529e-05,32
15.62,4.685051220169286e-05,32
15.622,3.6296275623097546e-05,32
15.624,2.4891791610816448e-05,32
15.626,1.284841275199041e-05,32
15.628,4.0540934121155973e-07,32
15.63,-1.2177290746480293e-05,32
15.632,-2.462772161547441e-05,32
15.634,-3.6671377375283985e-05,32
15.636,-4.8040991243700085e-05,32
15.638,-5.848595670219424e-05,32
15.64,-6.778081151424508e-05,32
15.642,-7.573236702555693e-05,32
15.644,-8.218528313934435e-05,32
15.646,-8.70260790891997e-05,32
15.648,-9.01856711529866e-05,32
15.65,-9.164056538450067e-05,32
15.652,-9.141288025393689e-05,32
